,name,acres,shore_miles,county
11222,Mud,20.60601643,0.73342662,Anoka
11223,Crooked,30.58276792,0.9022266,Crow Wing
11224,Unnamed,11.20570623,0.82688323,Cass
11225,Lizzie,413.9063536,5.66707311,Crow Wing
11226,Hassel,85.92018082,2.38537242,St. Louis
11227,Shakopee,583.7556904,4.39213543,Mille Lacs
11228,Unnamed (Potato),19.26251506,0.79117335,Itasca
11229,Maple,254.5519429,3.53331682,Itasca
11230,Island,285.2915461,5.34468247,Itasca
11231,Shoal,265.6838499,3.4971217,Itasca
11232,Nagel,69.33426693,1.46409453,Hubbard
11233,Bingshick,45.69496551,1.80519168,Cook
11234,Pickeral,20.25012555,0.84104328,Wright
11235,Johnson,434.0339085,7.38262514,Itasca
11236,Maxim,45.81630114,0.99128791,Wright
11237,Hyland,83.91462014,2.28161755,Hennepin
11238,Stony,42.82117951,1.50414092,Otter Tail
11239,Eleven,108.0051519,1.95323205,Pine
11240,Unnamed,16.36808391,1.32271981,St. Louis
11241,Bunggee,35.75165688,1.40568452,St. Louis
11242,Unnamed,14.57762615,0.87318818,Kandiyohi
11243,Mud,87.7039407,2.32701123,Lac Qui Parle
11244,Snetsinger,191.4849713,4.18032669,Mahnomen
11245,,12.34020191,0.99586141,
11246,Little Swan,51.47725285,1.11424027,Meeker
11247,Round,13.7333001,0.54686067,Hennepin
11248,Adele,26.00575443,1.53803397,Itasca
11249,Chub,228.0235024,3.7153473,Dakota
11250,Papoose,88.56834572,1.74516621,Crow Wing
11251,Allen,44.44978902,1.42713451,Crow Wing
11252,Rice,160.4184771,2.36393239,Hubbard
11253,Little Bear,12.10758588,0.69761777,Itasca
11254,Raddison,203.5616572,3.82703371,Itasca
11255,Long,78.06747912,2.39459025,Itasca
11256,Kelly,70.46549531,2.26143335,Itasca
11257,Unnamed,10.42681459,0.49076419,Becker
11258,Winchell,876.2960552,15.66991083,Cook
11259,Portage,128.1167711,6.344678,Cook
11260,Walli,32.75104869,0.9991951,Carlton
11261,Henson,111.1563537,6.80335388,Cook
11262,Unnamed,17.96024159,0.81866447,Beltrami
11263,Rolloff Slough,21.18750471,0.90187233,Brown
11264,Swamp,91.57217588,2.99756953,Cook
11265,Unnamed,15.69751262,0.5687659,Beltrami
11266,Unnamed,41.04108862,1.76419242,Becker
11267,Brown,87.06294463,1.78639176,Aitkin
11268,Pickerel,97.45801368,2.93024195,Becker
11269,Smith,27.16732579,0.99728609,Beltrami
11270,Unnamed,10.23083489,0.5999017,Becker
11271,Unnamed,27.76357266,0.83045633,Becker
11272,Unnamed,24.40708707,1.19031911,Becker
11273,Unnamed,12.30046748,0.52889452,Becker
11274,Round,256.1667373,3.04964251,Anoka
11275,Sheriff,88.37357197,1.78009294,Aitkin
11276,Kane,31.95656227,1.09823999,Becker
11277,Unnamed,28.37632933,1.81844002,Beltrami
11278,Unnamed,11.01740241,0.50778867,Becker
11279,Unnamed,21.85475759,1.61401847,Anoka
11280,Rochert,13.78173503,0.60622828,Becker
11281,Three,97.65158745,1.64529491,Aitkin
11282,Meadow,105.795153,1.73515606,Beltrami
11283,Four,36.60017227,1.48422437,Aitkin
11284,Bluebird,28.16007796,1.13088994,Becker
11285,Unnamed,12.82895603,0.65991253,Becker
11286,Unnamed,16.25876145,0.91025113,Becker
11287,Thornton,161.2989571,4.60912133,Aitkin
11288,Unnamed (Perch),18.59317416,1.12146516,Becker
11289,Unnamed,21.7351669,0.99813606,Beltrami
11290,Unnamed,17.46960094,0.83409554,Becker
11291,Benjamin,39.50178104,1.5563912,Anoka
11292,Mallard,11.34290714,0.56693829,Becker
11293,Burandt,96.70111027,2.20265051,Carver
11294,McColl Pond,22.50985826,1.00355671,Scott
11295,Florida,705.3908055,4.43015318,Kandiyohi
11296,Egg,100.6893154,1.43044338,Itasca
11297,Fox,311.697419,3.07771046,Rice
11298,Tustin,161.9184437,3.35278433,Le Sueur
11299,Unnamed,14.88452436,0.70291655,Cass
11300,Unnamed,122.4075614,4.94297567,St. Louis
11301,Burr,12.47377662,0.52788093,Itasca
11302,Eind,11.78132438,0.50318313,Itasca
11303,Unnamed,16.82893286,0.69405539,Itasca
11304,Little Moose,12.35845161,0.59248358,Itasca
11305,Unnamed,106.8684871,3.06862128,Traverse
11306,Unnamed,11.95107383,0.88056764,Kandiyohi
11307,Mud,45.65703753,1.10913687,Itasca
11308,Mud,72.32826071,1.33297891,Crow Wing
11309,Unnamed,25.85132484,1.4522609,Crow Wing
11310,Unnamed,10.71683623,0.53202246,Crow Wing
11311,Unnamed,33.02849082,2.93010685,Cass
11312,Prescott,39.82842447,0.9128256,Grant
11313,Unnamed,31.6178581,0.88243795,Douglas
11314,Twin Island,70.86991569,1.36711523,Crow Wing
11315,Upper Rice,129.6996958,3.52208853,Isanti
11316,Unnamed,12.14422274,0.7741532,Cass
11317,Arnold's,48.21870247,1.07157245,Cottonwood
11318,Curtis,31.86341076,0.84256727,Clearwater
11319,Frisk,14.58055754,0.62133653,Cook
11320,Jonason,14.90317789,0.63667738,Chisago
11321,Comfort,217.8226056,3.24320874,Chisago
11322,Kinogami,110.9223751,5.07865169,Cook
11323,Trulson,12.70093609,1.02354399,Chisago
11324,Unnamed,20.22267117,0.99318038,Cook
11325,Unnamed,12.10183679,0.70267582,Clearwater
11326,North Temperance,185.1579418,7.33178907,Cook
11327,Kiskadinna,121.3138423,5.97767508,Cook
11328,Swamp,181.3741943,4.01316824,Cook
11329,Hoe,51.14161184,1.78502209,Clay
11330,Howard,385.5810047,7.03578674,Cass
11331,Unnamed,11.10832516,0.59268617,Big Stone
11332,Fay,71.28950032,2.50743,Cook
11333,Unnamed (Krogsrud Pond),34.32761254,0.9059097,Big Stone
11334,Norway,514.8903014,4.08446018,Cass
11335,Hobza Marsh,98.79042804,2.23410374,Blue Earth
11336,George,88.2444019,1.51361881,Blue Earth
11337,Unnamed,16.68826214,0.6547746,Big Stone
11338,Moss,188.0522772,2.21355253,Cass
11339,Clearbrook,16.17344285,0.88298948,Clearwater
11340,O'Leary,15.076782,1.1685516,Dakota
11341,Deer,297.7937544,3.62623841,Beltrami
11342,Unnamed,70.56746877,1.49240298,Big Stone
11343,Coffee,71.05640719,2.07001276,Carlton
11344,Larson,193.8013822,3.18148203,Cass
11345,Unnamed (Botkers),44.40547655,1.36629256,Big Stone
11346,Burt,44.60375019,1.66035571,Beltrami
11347,Eagle,388.9994758,5.26983536,Carlton
11348,South Twin,14.42084505,0.60972267,Cass
11349,Mills,237.0826157,2.57979937,Blue Earth
11350,Unnamed,15.95592076,0.5979902,Beltrami
11351,Tadpole,18.17842052,1.15207887,Cass
11352,Unnamed,15.55911153,0.66600637,Big Stone
11353,Barry,398.0670248,5.64075122,Big Stone
11354,Unnamed (South Kleindl Pond),65.19421356,1.85489313,Big Stone
11355,Lower Twin,332.5614238,3.82168177,Freeborn
11356,Howl,14.61735559,1.41028087,Cook
11357,Unnamed,13.55135247,0.60399767,St. Louis
11358,Unnamed,37.76314488,1.72900117,Pope
11359,Hay,44.83534732,1.54599157,St. Louis
11360,Kohls,27.51006787,0.89580628,Yellow Medicine
11361,Unnamed,15.25191602,0.8372321,Scott
11362,Unnamed,22.21775301,0.99728814,Polk
11363,Unnamed,11.84862541,0.80300793,Pope
11364,Unnamed,37.55773983,0.96654234,Polk
11365,Hay,19.74045279,1.04261652,St. Louis
11366,Unnamed,41.82501551,1.49581151,Polk
11367,Strand,16.98250808,0.64981153,Polk
11368,McKean's Pond,13.97827327,0.59545503,Washington
11369,Sea,44.06160825,1.52076929,Washington
11370,Unnamed,12.19707205,0.55655174,Martin
11371,Unnamed,10.28591383,0.6013041,Grant
11372,Unnamed,12.81462272,0.86886256,Hubbard
11373,Unnamed,23.71062884,0.77294141,Jackson
11374,Unnamed,11.82653113,0.60482054,Mahnomen
11375,Mud,24.1527357,0.82737705,Le Sueur
11376,Unnamed,11.51171137,0.59186682,Kandiyohi
11377,Unnamed,13.60049256,0.74560999,Otter Tail
11378,Unnamed,12.08999263,0.63420019,Morrison
11379,Stowe,21.20281582,0.80108954,Douglas
11380,Unnamed,11.40078857,0.59028828,Norman
11381,Unnamed,16.37866478,0.62628547,Otter Tail
11382,George,18.93562795,0.94418326,Itasca
11383,Unnamed,29.20415416,1.41915649,Otter Tail
11384,Unnamed,13.22562465,0.88059057,Houston
11385,Buffalo,22.96347587,1.08823651,Crow Wing
11386,Unnamed (Douglas),26.51779407,0.85658351,Crow Wing
11387,Four Acre,13.61691008,0.67080377,Crow Wing
11388,Unnamed,16.27080958,0.96373041,Cass
11389,DeHart,48.10794945,1.95605048,Hubbard
11390,Little Peterson,11.88798613,0.55453814,Itasca
11391,Kelly,173.3407845,7.33294927,Cook
11392,Cox,60.98679559,2.73507037,Clearwater
11393,Lemay,35.73647682,1.22049714,Dakota
11394,Pony,107.8941914,5.39394759,Beltrami
11395,Unnamed,19.12579551,0.82231744,Becker
11396,East Pope,35.53061074,1.58201769,Cook
11397,Tobique,16.95807395,1.02189713,Cass
11398,Lost,34.3747957,1.60417184,Cass
11399,Unnamed,12.86967793,0.79016806,Beltrami
11400,Trine,40.4037915,2.02623794,Cook
11401,Unnamed,11.83151353,1.20305302,Cook
11402,Bull,53.18223825,2.12204857,Cook
11403,Vernon,239.5919289,6.88900807,Cook
11404,Unnamed,15.96831158,0.60822091,Becker
11405,Rice,235.6139811,3.52391605,Becker
11406,Unnamed,20.78943378,1.08288081,Becker
11407,Unnamed (King),21.98285206,1.02372387,Becker
11408,Unnamed,10.1477643,0.49896636,Crow Wing
11409,Unnamed,15.95004284,0.82361452,Todd
11410,Unnamed,110.828309,1.90038044,Wright
11411,Rausch,70.89163128,1.27542033,Stearns
11412,Schroeder,29.13796511,1.06734821,Stearns
11413,Schuman,21.07992925,0.70611933,Stearns
11414,North,70.55615394,1.2737012,Stearns
11415,Unnamed,12.6889411,0.58913697,Stearns
11416,Unnamed,12.39088503,0.54979929,Kandiyohi
11417,Unnamed,30.90294846,0.91940066,Kandiyohi
11418,Unnamed,17.74074496,0.77380205,Swift
11419,Edwards,139.9229519,2.17919963,Pope
11420,Powers,16.74969075,0.6333286,Todd
11421,Unnamed,10.29679152,0.53624693,Otter Tail
11422,Stemmer,69.43911126,1.50317157,Otter Tail
11423,Unnamed,22.46604604,0.88788316,Otter Tail
11424,Unnamed,26.6908916,1.53775265,Otter Tail
11425,Unnamed,22.59971832,0.82798679,Otter Tail
11426,Unnamed,11.93031071,0.51780555,Otter Tail
11427,Unnamed,15.94667515,0.68863962,Otter Tail
11428,Shopper,72.07333563,1.28016907,Pope
11429,Erickson,18.66028315,1.0524577,Grant
11430,Unnamed,49.13255505,1.18283012,Otter Tail
11431,Unnamed,36.13605698,0.96230498,Otter Tail
11432,Unnamed,22.41855401,0.71195614,Big Stone
11433,Unnamed,32.27533245,0.89397035,Murray
11434,Unnamed (Carlton),25.55318567,1.36948017,Chippewa
11435,,14.99579151,0.90373237,
11436,,14.81928431,1.10170815,
11437,,11.63533382,0.5666141,
11438,Big Rat,897.7316573,7.3064119,Becker
11439,Flowage,731.1673688,11.66074179,Aitkin
11440,Severson,26.54155417,0.87928528,Becker
11441,Leif,520.6002702,11.29761528,Becker
11442,Lily,44.07228879,1.03125219,Aitkin
11443,Sanders,34.84375093,0.91714476,Aitkin
11444,Unnamed,31.46157641,1.98396065,Beltrami
11445,Gregg,32.35861733,1.01711801,Aitkin
11446,Anderson,92.27618519,1.57635945,Beltrami
11447,Bachelor,53.55555316,2.14122611,Aitkin
11448,Mud,57.41323125,1.43982699,Becker
11449,Tarr,21.76776741,0.98269113,Aitkin
11450,Kennedy,39.81364158,1.10067182,Becker
11451,Sylvia,181.0584481,2.15349426,Beltrami
11452,Unnamed,74.79162596,1.99958743,Anoka
11453,West LaBelle,128.7502877,3.4617998,Becker
11454,Lost,129.6059539,1.93479581,Beltrami
11455,Bass,32.15154836,0.94926675,Aitkin
11456,Jut,42.26637046,1.31651514,Lake
11457,Sioux,399.3466396,5.31186486,Meeker
11458,Unnamed,44.85620279,1.70050965,Meeker
11459,Mud,36.72073058,2.16614575,Otter Tail
11460,Horseshoe,42.29981425,1.5544435,Nicollet
11461,Bullfrog,64.63533556,2.02311833,Lake
11462,Steele,75.91130802,1.28750261,Le Sueur
11463,Piker's,56.91312803,1.79661704,McLeod
11464,,20.05229249,1.73379365,
11465,Turtle,2125.63193,25.8160919,Itasca
11466,White Lily,33.09439351,0.87251592,Kanabec
11467,Unnamed (Johnson),17.83836372,0.73574492,Otter Tail
11468,Unnamed,10.13699511,0.51924149,Otter Tail
11469,Tuttle,49.36632182,1.0085879,Itasca
11470,,21.02749873,0.82462705,
11471,West Kleindl,59.11785177,1.31641381,Big Stone
11472,Tanners,74.39209812,1.69357535,Washington
11473,Rush,160.9134995,2.72390811,Sherburne
11474,Unnamed,47.34398237,1.28018635,Pope
11475,Unnamed,25.43897338,0.88384208,Wright
11476,Mitchell,102.0096824,1.69769458,Polk
11477,Clear,145.3245771,2.71086523,St. Louis
11478,Merritt,198.1489065,3.31943004,St. Louis
11479,Carnelian,179.9070613,2.97995287,Stearns
11480,Duck,118.672059,2.00310972,St. Louis
11481,Ida,225.5262603,2.83410571,Wright
11482,Pelican,291.0633523,3.22587778,Stearns
11483,Unnamed,31.14952126,1.38957346,Roseau
11484,Unnamed,14.15306117,0.64503008,Pope
11485,Wet,12.58988525,0.79784602,St. Louis
11486,Guernsey,121.0806275,2.15921426,Todd
11487,Big,1903.974696,25.93011342,St. Louis
11488,Unnamed,10.27048081,0.70052124,St. Louis
11489,North Wintermute,17.50054413,0.67658135,Stevens
11490,Silver,82.71620608,1.55143276,Wright
11491,Unnamed,14.10089404,1.70478428,St. Louis
11492,Beaver,111.9098763,1.87088247,Stearns
11493,Shoepack,298.8465747,7.184138,St. Louis
11494,Section Fourteen,136.1716068,3.33041435,St. Louis
11495,Clarks,141.8655141,2.2345898,Scott
11496,Swamp,39.54596022,1.10923368,Scott
11497,Wilson,55.83807995,1.19439609,St. Louis
11498,Beaver Dam,55.83260848,1.73843653,Wright
11499,Dix,104.3917614,2.22224756,Lake
11500,Unnamed,14.43425051,0.65116313,Lake of the Woods
11501,Gijikiki,113.0474084,3.20003172,Lake
11502,Clear,529.0691257,6.59261625,Meeker
11503,Rankle,37.07636449,1.59284931,Otter Tail
11504,Newton,516.2376962,12.13507772,Lake
11505,Nabek,40.80052144,1.46706992,Lake
11506,Elbow,95.90096967,2.58114282,Otter Tail
11507,Big Pine,398.9487622,5.78231269,Pine
11508,Unnamed,13.21118518,0.5444688,Lac Qui Parle
11509,Devils,58.65052919,1.29610993,Kanabec
11510,Murphy,112.7123256,5.01381182,Lake
11511,Unnamed (Elbow),23.2465038,1.10380804,Otter Tail
11512,Dumbbell,12.38005743,0.77108012,Lake
11513,Sheas,23.35341743,0.74403509,Le Sueur
11514,Gibson,33.03498411,1.224398,Lake
11515,Unnamed,14.86310626,0.77348833,Mahnomen
11516,Maynard,81.04561815,1.94469913,Meeker
11517,Wager,12.3791558,0.6728089,Lake
11518,Sandpit,60.66738908,2.10540178,Lake
11519,Medas,20.4715576,0.92350329,Lake
11520,Rush,75.78281657,2.40164284,Otter Tail
11521,Norstedt,93.27351365,3.49882655,Kandiyohi
11522,Pace,11.4933045,0.63248369,Lake
11523,Unnamed,30.60222227,0.92681771,Lac Qui Parle
11524,Mitawan,191.4282493,4.55393339,Lake
11525,Watonwan,58.46754709,2.96024296,Lake
11526,Creek,145.4727916,2.07609792,Martin
11527,Fish,184.5857404,5.98352285,Pine
11528,Unnamed,12.36503351,0.79107422,Lake
11529,,14.36529554,0.68033621,
11530,,22.25607493,3.50240457,
11531,,19.36396782,2.27280494,
11532,,11.25587662,1.73199568,
11533,Unnamed,38.44928582,1.88293883,Douglas
11534,Rest Area Pond,13.16337301,0.67448429,Washington
11535,Eagle/Pike,352.8658151,6.60702844,Hennepin
11536,,12.70710901,1.16494817,
11537,,23.50979754,1.26288554,
11538,,16.09438349,1.23562072,
11539,,12.22294126,0.82473739,
11540,,13.02322234,0.86131593,
11541,,15.18281463,0.8210555,
11542,Unnamed,33.26262028,0.94863478,Grant
11543,Unnamed,68.27593691,2.02714761,Hubbard
11544,,14.04518746,0.65103982,
11545,,16.01644636,0.60250539,
11546,,11.46705417,1.38192583,
11547,,19.15044934,0.82999151,
11548,Unnamed,10.75021702,1.12560208,Norman
11549,Unnamed,33.20158826,1.23646472,Otter Tail
11550,Unnamed,77.04123652,2.42876352,Crow Wing
11551,Unnamed,56.96883793,2.51008159,Lincoln
11552,Unnamed,90.20061012,1.83406516,Martin
11553,Unnamed,14.10836924,0.58862463,Otter Tail
11554,Unnamed,38.421217,1.88933246,Cook
11555,Unnamed,18.73950768,0.823731,Big Stone
11556,Unnamed,17.31733343,0.97146502,Becker
11557,Unnamed,36.55022815,1.12621605,Mahnomen
11558,,10.0027928,0.84616746,
11559,Unnamed,86.93932849,3.5881563,Polk
11560,Unnamed,16.94510256,1.07402265,Dakota
11561,Unnamed,24.79934992,1.3314954,Sherburne
11562,Unnamed,60.77832644,2.29219997,Wabasha
11563,Unnamed,16.12292478,1.25314909,Stearns
11564,Unnamed,59.87048146,2.02665083,Yellow Medicine
11565,Unnamed,28.18801997,1.52573828,Grant
11566,Unnamed,42.30647131,2.23117973,Hubbard
11567,Unnamed,43.10588079,1.57651587,Chippewa
11568,Unnamed,24.85078492,0.81167257,Cass
11569,Unnamed,13.23571743,0.93579727,Pine
11570,Tatlie WPA,21.34127499,1.26823754,Clay
11571,Unnamed,25.42596739,1.54116121,Cass
11572,Unnamed,13.52998841,0.62672488,Big Stone
11573,Unnamed,21.57406524,1.61221003,Becker
11574,Unnamed,16.45557817,0.64538007,Becker
11575,Unnamed,34.74713026,1.4923597,Rice
11576,Unnamed,17.77239498,1.11540462,Wright
11577,Unnamed,32.45164346,1.38473584,Lincoln
11578,Unnamed,10.27165296,0.70273417,Pope
11579,Unnamed,42.54567081,1.59497927,Lac Qui Parle
11580,Unnamed,26.91124601,1.0102441,Kandiyohi
11581,Unnamed,59.10936806,2.36468132,Grant
11582,Unnamed,16.90957045,1.09133203,Hennepin
11583,Unnamed,26.41887837,1.89754513,Polk
11584,,10.17039141,0.49982845,
11585,Unnamed,75.259285,1.77516575,Morrison
11586,Unnamed,54.19790607,1.31613685,Swift
11587,Unnamed,30.78019998,1.4506129,Lincoln
11588,Maplewood Pond,12.04209267,0.76040608,Hennepin
11589,Unnamed,48.62378213,2.13253657,Pope
11590,Unnamed,29.43348806,1.71399546,Itasca
11591,Unnamed,72.51377649,2.1642846,Mahnomen
11592,Teal,14.37592632,0.91145163,Todd
11593,Unnamed,24.68090558,0.72494899,Stevens
11594,Unnamed,36.04795334,1.65477857,Douglas
11595,Unnamed,63.3702846,1.95745728,Morrison
11596,Unnamed,28.02761018,1.34734518,Stevens
11597,Unnamed,16.58091422,0.82690987,Otter Tail
11598,Unnamed,60.31573133,3.32021956,Yellow Medicine
11599,Unnamed,86.35015371,3.23824277,Beltrami
11600,Ten Mile,5080.430792,24.83025835,Cass
11601,Unnamed,15.36357332,0.66320242,Swift
11602,,12.8408121,0.6581447,
11603,Sauk,2125.697555,22.33048481,Todd
11604,Unnamed,17.91643803,1.56752771,Hennepin
11605,Unnamed,31.91338861,1.44894444,Polk
11606,Unnamed,12.51614784,1.1875015,Polk
11607,Unnamed,47.5138036,2.90954773,Douglas
11608,Unnamed,90.34028778,2.13045562,Meeker
11609,Unnamed,35.4095793,1.8269821,Wilkin
11610,Unnamed,90.38292223,3.447151,Otter Tail
11611,,20.13436786,0.73305277,
11612,,10.57997576,0.5757569,
11613,,17.61061135,0.90640924,
11614,,33.78448575,0.92509167,
11615,,13.95930043,0.95953989,
11616,Burrows,305.5558608,6.93155888,Itasca
11617,Unnamed,16.99632877,1.09770186,Otter Tail
11618,Unnamed,76.82291009,2.84447463,Jackson
11619,Wolf,17.1527306,0.96692583,Pine
11620,Unnamed,10.5333564,0.83330039,Cass
11621,Unnamed,15.18679114,0.72725934,St. Louis
11622,Loon,52.70733691,1.85251914,Washington
11623,Unnamed (Wohlin Pond),12.03196515,0.76327291,Kandiyohi
11624,Galpin,45.89354435,1.65061729,Hennepin
11625,Unnamed,60.92214622,2.24559273,Becker
11626,Unnamed,20.80700574,1.16843611,Becker
11627,Unnamed,32.85587566,1.2857905,Becker
11628,Reich,88.92312515,1.85590723,McLeod
11629,,10.50645587,0.49567738,Cass
11630,,11.24881564,0.76712131,
11631,,16.69830854,1.52789533,
11632,Unnamed,23.72340288,1.26769246,Otter Tail
11633,Unnamed,34.05420869,1.92955736,Kandiyohi
11634,,10.36414501,1.07282367,
11635,,10.05676965,0.90906826,
11636,Unnamed,30.82233056,0.98546512,Faribault
11637,,19.19191191,1.57502356,
11638,Unnamed,46.65980886,1.55074167,Beltrami
11639,Unnamed,13.420289,0.61205196,Big Stone
11640,,10.69918535,0.65520556,Clay
11641,Unnamed,18.39457384,0.87088761,Crow Wing
11642,Unnamed,15.7696014,1.07493488,Becker
11643,Luethi,38.74487554,1.91878932,Clearwater
11644,Kimble Pond,13.23450153,0.60601268,Blue Earth
11645,Unnamed,58.1054635,2.2064576,Marshall
11646,,25.03350039,1.84774478,
11647,,23.2030498,1.08173546,
11648,,10.48962319,0.85291743,
11649,,39.90962307,1.43268289,
11650,,108.3990579,3.22264771,
11651,,15.44994982,0.89698664,
11652,,13.03886436,1.03394957,
11653,,12.49968057,1.4064052,
11654,,166.2608623,3.50118066,
11655,,34.69162398,1.34768301,
11656,Turnip,20.81892995,0.8764651,Cook
11657,Nora WMA,13.02548252,1.01291901,Pope
11658,Unnamed,13.72986552,0.83081998,Polk
11659,Unnamed,20.33028125,1.18211227,Pope
11660,Unnamed,21.65581102,0.88454896,Otter Tail
11661,Unnamed,25.45435106,0.88061027,Otter Tail
11662,Unnamed,15.21988481,0.6670008,Mahnomen
11663,Unnamed,46.39720073,1.38851558,Kandiyohi
11664,Unnamed,24.71233012,1.10064634,Chippewa
11665,Unnamed,54.39236914,2.21257658,Stevens
11666,Crooked,937.3627911,17.45385928,Hubbard
11667,Unnamed,10.58779781,1.04038139,Itasca
11668,Unnamed,42.79112145,1.11847878,Otter Tail
11669,Unnamed,20.14897605,0.99450121,Stearns
11670,Unnamed,47.46837991,1.95051356,Swift
11671,Unnamed,15.96209999,0.71436806,Stearns
11672,Unnamed,39.25109405,1.1672266,Roseau
11673,Gunny Sack,85.82459562,1.4510845,Itasca
11674,Charley,138.2379796,3.14661128,Douglas
11675,Caribou,246.1505136,7.57053403,Cook
11676,Little Birch,839.4432151,8.60590804,Todd
11677,East Bearskin,593.2926352,13.70703922,Cook
11678,Jackson,18.58931328,0.89213671,Cook
11679,North,91.05737318,2.01032913,Wright
11680,Johnson,455.9819145,10.54638428,St. Louis
11681,Clear,573.5029658,5.32229378,Aitkin
11682,Unnamed (Cassidy),15.10582936,0.65984336,Wright
11683,Byer,181.9766732,5.31148714,Stearns
11684,Fish,97.34803153,1.66383279,Wright
11685,Juggler,428.4960462,6.93256637,Becker
11686,Two Rivers,583.4761215,6.54747987,Stearns
11687,Little Gunflint,57.88968092,3.62196482,Cook
11688,Independence,832.0218934,7.47238976,Hennepin
11689,Round,30.73503423,0.80562765,Hennepin
11690,Fox,200.341679,4.53417207,Pine
11691,Unnamed (Lg. Lk. Rd HW10),18.52547836,0.84795181,Ramsey
11692,Cummings,635.8229727,10.96917468,St. Louis
11693,Iron,147.1694802,2.67704669,St. Louis
11694,Malmedal,198.5852897,2.99599406,Pope
11695,Mosquito,45.26050889,1.92216187,Lake
11696,Beauty,21.04371419,0.80390709,Morrison
11697,Bolton,38.73561914,1.28787982,Otter Tail
11698,Jackfish,192.3842196,4.27417145,Lake
11699,Skunk,369.6320382,5.50703169,Morrison
11700,Ely,76.32676866,1.59076345,Le Sueur
11701,Eckvoll WMA,84.56662557,3.29312138,Marshall
11702,Unnamed (Clear),16.30564203,0.89241228,Martin
11703,Turtle,52.45888696,1.68285339,Meeker
11704,Beaver Hut,54.69446031,1.79228806,Lake
11705,Isabella,1257.23604,17.08280909,Lake
11706,Long,32.99870917,1.62883894,Dakota
11707,Lower Pigeon,313.7216037,4.70873544,Itasca
11708,Cook,100.801335,3.20356133,Douglas
11709,Whiskey,159.5201038,2.38845979,Douglas
11710,Bulldog,148.9817688,2.00294225,Crow Wing
11711,Island,125.9209798,2.57044184,Crow Wing
11712,Sullivan,81.69488524,1.80375243,Crow Wing
11713,Wood,91.8139644,2.77454501,Crow Wing
11714,Silver,208.413624,2.08342726,Crow Wing
11715,Fox,33.58526827,1.70320767,Cook
11716,Ingram,45.41458653,1.06273727,Hubbard
11717,Loon,82.30150822,2.02053705,Hubbard
11718,Hattie,359.3784094,4.68840434,Hubbard
11719,Portage,129.8593239,3.77204912,Crow Wing
11720,June,99.94858263,2.74026102,Crow Wing
11721,Clinker,80.71861713,2.19161987,Crow Wing
11722,Cutaway,306.6285854,4.88758147,Itasca
11723,Three Island,68.14450827,1.77402635,Itasca
11724,Oar,37.76278192,1.52474831,Itasca
11725,Allen,57.21982308,1.65362309,Itasca
11726,Big Horn,37.58178584,1.49304986,Itasca
11727,Unnamed,21.08673411,0.83787103,Itasca
11728,Mud,92.27947013,1.48073436,Itasca
11729,Moran,88.18425631,2.46824473,St. Louis
11730,Pleasant,607.2323253,5.96492633,Ramsey
11731,Unnamed (Curly's),25.66601311,1.28153388,Beltrami
11732,Whaletail,510.0364771,6.86669091,Hennepin
11733,Fish,30.55146168,1.49715422,Dakota
11734,Lac la Croix,13661.59267,243.0986782,St. Louis
11735,Zumbra-Sunny,271.1344971,5.74924113,Carver
11736,Elk,361.9088126,4.94313212,Sherburne
11737,Virginia,104.9051139,2.85620383,Carver
11738,Kohlman,84.11245837,1.75394416,Ramsey
11739,North Lindstrom,141.8520389,2.29214754,Chisago
11740,Little Winnibigoshish,1001.624228,5.77553104,Itasca
11741,Long / Tame Fish,127.1080369,3.47472041,Crow Wing
11742,Kinbrae,98.4232358,1.96503654,Nobles
11743,Korkowski,48.67641077,1.34587436,Douglas
11744,Unnamed,29.94781661,0.79228379,Beltrami
11745,Unnamed,20.76544035,1.09369647,Otter Tail
11746,Mango Pond,11.50486133,0.83991199,Otter Tail
11747,Carrie,89.37029953,1.93485829,Kandiyohi
11748,Bella,179.5150184,5.99845839,Nobles
11749,Silver,452.7254569,4.52425854,McLeod
11750,Unnamed,13.09647043,0.60460847,Otter Tail
11751,Poplar,112.3274615,2.18915074,Itasca
11752,Mike,108.8998132,2.56070191,Itasca
11753,Mirror,109.1065157,1.94412564,Itasca
11754,Langdon,143.342684,2.06292466,Hennepin
11755,Unnamed,15.41926085,0.86881482,Stevens
11756,Curtis,381.5394581,5.4912093,Yellow Medicine
11757,Unnamed,15.74499948,0.61990058,Pine
11758,Cameron,63.81852091,1.40720033,Itasca
11759,Unnamed,15.05256765,0.80047575,Traverse
11760,Big Bass,132.5042835,2.69739196,Hubbard
11761,Star,552.8591822,9.60201359,Meeker
11762,Alma,29.6321538,0.87695146,Pine
11763,Twin,12.42609814,0.53143487,Rice
11764,Unnamed,13.12264784,0.84698109,Clearwater
11765,Unnamed,12.51052563,0.54950658,Otter Tail
11766,Bog,34.85756902,1.05011831,Itasca
11767,Smith,61.76004717,1.70365404,Itasca
11768,Unnamed,16.03992281,0.87687067,Itasca
11769,Pump,18.8622161,0.93729649,Itasca
11770,Schwappauf,48.83343102,2.77480499,Hennepin
11771,Butterfinger,15.47033477,0.9703013,Itasca
11772,Crippled Deer,12.32203265,0.65021149,Itasca
11773,Otter,52.13292283,1.98974745,Itasca
11774,McAlpine,57.88075779,1.12525484,Itasca
11775,Sylvan,132.556054,2.82816091,Hennepin
